lat,long,label,prob,prediction
23.04295341,91.23431887,fck,1,zigzag
23.04309893,89.60953167,fck,0.720284879,zigzag
23.04351311,89.61400713,fck,0.802980721,zigzag
23.04365863,90.24169922,fck,0.48721084,fck
23.04420714,89.25003597,fck,0.505351543,zigzag
23.04468602,91.86105456,fck,0.529750049,zigzag
23.04482904,91.36799403,fck,0.983259201,zigzag
23.04596214,91.88691412,fck,0.5327034,zigzag
23.04618602,91.20893751,fck,0.999999762,zigzag
23.04678799,91.45586014,fck,0.982414424,zigzag
23.04776187,88.99839265,fck,0.934605837,zigzag
23.04779545,91.36638777,fck,0.999994397,zigzag
23.04791859,89.23077311,fck,0.519858718,zigzag
23.04894844,89.39699037,fck,0.557722509,zigzag
23.04974065,89.03271266,fck,0.56188798,zigzag
23.04987498,88.95106316,fck,0.565057755,zigzag
23.05088244,89.62543487,fck,0.192836046,fck
23.0509608,89.1930076,fck,0.507149518,zigzag
23.05111492,91.145901,fck,1,zigzag
23.05121826,89.19163431,fck,0.516424,zigzag
23.05232387,91.14566803,fck,0.99996984,zigzag
23.05233241,88.92527716,fck,0.946279407,zigzag
23.05386864,88.97564752,fck,0.505617976,zigzag
23.05470554,88.92538752,fck,0.967340112,zigzag
23.05522896,89.62580272,fck,0.730533361,zigzag
23.05528763,89.73185267,fck,0.511901975,zigzag
23.05597047,91.89658846,fck,0.35217759,fck
23.05810583,89.62554523,fck,0.373778373,fck
23.05914687,91.3601344,fck,0.999999166,zigzag
23.05981577,91.20377541,fck,0.999980927,zigzag
23.05986054,91.24774524,fck,0.99328506,zigzag
23.06033069,91.16268702,fck,0.999917269,zigzag
23.06149487,91.14423343,fck,0.999999762,zigzag
23.06167397,91.15979331,fck,1,zigzag
23.06178591,89.11591939,fck,0.54316467,zigzag
23.0618195,91.15830966,fck,0.827104807,zigzag
23.06423461,89.37283516,fck,0.560025632,zigzag
23.06435774,91.43938065,fck,0.91690588,zigzag
23.06663848,90.91641426,fck,0.000391612,fck
23.06848261,89.37820571,fck,0.82737112,zigzag
23.06866171,91.01055826,fck,0.938740313,zigzag
23.06881843,91.45457268,fck,0.999999881,zigzag
23.06908708,91.45353045,fck,1,zigzag
23.07024833,91.16669655,fck,0.999929547,zigzag
23.07132295,90.17906734,fck,0.982420564,zigzag
23.07229385,89.15293693,fck,0.602450728,zigzag
23.07247295,91.23349735,fck,0.700714707,zigzag
23.07250654,91.21359689,fck,5.69E-05,fck
23.0733125,89.15250778,fck,0.75008595,zigzag
23.07523485,91.9861957,fck,0.537752926,zigzag
23.07563783,90.67108563,fck,1.59E-05,fck
23.07591768,90.4377733,fck,0.726612389,zigzag
23.07747057,90.93445097,fck,0.53474015,zigzag
23.07758251,91.21494566,fck,0.999994755,zigzag
23.07904893,90.90855462,fck,0.035673302,fck
23.079284,91.14639146,fck,0.887492299,zigzag
23.07939594,89.72298758,fck,0.531743705,zigzag
23.07993013,91.89078876,fck,0.531253397,zigzag
23.08003088,89.11638532,fck,0.659049511,zigzag
23.08100475,88.90986443,fck,0.813413501,zigzag
23.08109431,89.15694645,fck,0.481734902,fck
23.0811167,91.98782648,fck,2.24E-10,fck
23.08120625,90.67292486,fck,0.749984741,zigzag
23.08134058,91.88359124,fck,0.118082523,fck
23.0818555,91.43622943,fck,0.967406929,zigzag
23.08187789,91.43828937,fck,0.832425058,zigzag
23.08249039,91.20274544,fck,1,zigzag
23.08415829,91.43255097,fck,0.999996901,zigzag
23.08451328,89.86896106,fck,0.949222863,zigzag
23.08498343,89.86875262,fck,0.919654191,zigzag
23.08516254,91.50337355,fck,0.999960423,zigzag
23.08571104,91.16507803,fck,0.999996066,zigzag
23.08602448,91.1677633,fck,0.999999762,zigzag
23.08618119,89.36211858,fck,0.964455366,zigzag
23.08658418,89.29328237,fck,0.5492571,zigzag
23.08704313,89.06800134,fck,0.555134654,zigzag
23.08704313,89.21040671,fck,0.568656445,zigzag
23.08770819,91.43447603,fck,0.999081373,zigzag
23.08951374,90.98130226,fck,0.255080819,fck
23.09009251,91.4337526,fck,0.662474275,zigzag
23.09013729,89.76771763,fck,0.608068883,zigzag
23.09028281,89.06952177,fck,0.454837829,fck
23.09102162,89.31827136,fck,0.800979972,zigzag
23.09121192,91.14532471,fck,0.654634178,zigzag
23.0914358,90.92957088,fck,0.999884605,zigzag
23.09159348,91.34741919,fck,0.990014315,zigzag
23.09189475,89.29063388,fck,0.999411941,zigzag
23.09208505,90.93014717,fck,0.994220972,zigzag
23.09256303,89.15932519,fck,0.547746718,zigzag
23.092619,89.2445428,fck,0.44585067,fck
23.09284288,89.35488428,fck,0.975023091,zigzag
23.09304096,90.90935162,fck,0.934241951,zigzag
23.09347407,91.34642601,fck,0.999953985,zigzag
23.0935593,90.67088945,fck,0.000232845,fck
23.09383915,89.07552992,fck,0.310306668,fck
23.09394768,91.97536877,fck,0.012090847,fck
23.09505588,90.90914317,fck,0.999483228,zigzag
23.09544768,91.17671422,fck,0.999953032,zigzag
23.09555962,91.14716393,fck,0.999989152,zigzag
23.095582,91.97592054,fck,0.140058324,fck
23.09604096,89.20660564,fck,0.697779119,zigzag
23.09611932,90.32211031,fck,0.858409107,zigzag
23.09667902,89.08340182,fck,0.985393345,zigzag
23.09684347,91.34435381,fck,0.999924541,zigzag
23.09744795,91.34695325,fck,0.999996424,zigzag
23.09767183,90.32755443,fck,0.61759764,zigzag
23.09782854,89.2922524,fck,0.769370079,zigzag
23.09813078,90.44185638,fck,0.659740031,zigzag
23.09814198,90.91223308,fck,0.999887228,zigzag
23.09835466,90.326831,fck,0.449760914,fck
23.09898153,90.70031711,fck,0.99420929,zigzag
23.10058996,91.1147322,fck,0.999017119,zigzag
23.10313864,91.00949151,fck,0.99312216,zigzag
23.10360879,89.16008541,fck,0.566603422,zigzag
23.10375431,91.34077345,fck,0.999004185,zigzag
23.10444834,90.44943401,fck,0.835906029,zigzag
23.10462745,91.00356919,fck,0.686780453,zigzag
23.10531788,89.93855749,fck,0.444243819,fck
23.10567244,90.44069154,fck,0.988952875,zigzag
23.10577683,89.26685878,fck,0.821684122,zigzag
23.10756423,90.43798174,fck,0.999224067,zigzag
23.10885154,89.3071992,fck,0.718267322,zigzag
23.10901945,89.25306456,fck,0.84184885,zigzag
23.10945601,90.86505072,fck,0.614408255,zigzag
23.1094896,89.30683136,fck,0.596190453,zigzag
23.10967989,89.25029346,fck,0.630338252,zigzag
23.10995605,90.26793889,fck,0.999996543,zigzag
23.11067247,89.24824578,fck,0.533956885,zigzag
23.11073963,90.26781627,fck,0.750282168,zigzag
23.11282917,89.12820543,fck,0.54426527,zigzag
23.11385902,89.17281287,fck,0.601395726,zigzag
23.11388141,91.08985356,fck,1,zigzag
23.11419484,89.12361962,fck,0.519202113,zigzag
23.11444111,91.2159511,fck,0.944642186,zigzag
23.11479932,89.25264767,fck,0.650626302,zigzag
23.1154112,91.19065557,fck,0.994788647,zigzag
23.11725821,91.23975073,fck,0.934501529,zigzag
23.11730299,89.12385259,fck,0.501691461,zigzag
23.11793721,90.67244666,fck,0.510933518,zigzag
23.11891109,89.27822522,fck,0.587228,zigzag
23.11891109,90.89386531,fck,0.99985826,zigzag
23.11893347,89.13204329,fck,0.516010284,zigzag
23.11914616,88.99209023,fck,0.674795032,zigzag
23.11947079,89.2903396,fck,0.843799889,zigzag
23.11978422,91.19949613,fck,0.975192845,zigzag
23.12046317,91.02166721,fck,0.902820587,zigzag
23.12048556,89.29620061,fck,0.564057767,zigzag
23.1209669,88.97234917,fck,0.928860128,zigzag
23.12151541,89.0559973,fck,0.978754699,zigzag
23.12168332,91.1222853,fck,0.999994397,zigzag
23.12180645,89.12612097,fck,0.899914503,zigzag
23.12232138,90.69568225,fck,0.994169354,zigzag
23.12302267,89.1360896,fck,0.548060417,zigzag
23.12317938,89.24639429,fck,0.595839441,zigzag
23.12487286,90.90530532,fck,0.798425198,zigzag
23.12489207,90.49520629,fck,0.708481729,zigzag
23.12549256,91.48848806,fck,0.988888323,zigzag
23.12656719,91.4233303,fck,0.999871135,zigzag
23.12682465,91.42150334,fck,0.999339759,zigzag
23.12683584,89.27530697,fck,0.70392561,zigzag
23.12683584,90.9218829,fck,0.999536991,zigzag
23.12701495,90.49786704,fck,0.980070055,zigzag
23.12736196,90.18371446,fck,0.523500919,zigzag
23.12771614,90.90417726,fck,0.158628359,fck
23.12792883,90.90685027,fck,0.652598858,zigzag
23.12805196,90.86903572,fck,0.625242174,zigzag
23.12809674,91.31974493,fck,0.072541624,fck
23.12844375,89.26807267,fck,0.829132497,zigzag
23.12884674,89.26406315,fck,0.931248367,zigzag
23.12989898,89.26844052,fck,0.579912245,zigzag
23.13171953,89.24966812,fck,0.919115901,zigzag
23.13276764,91.2973799,fck,0.99991703,zigzag
23.13300271,91.48548399,fck,0.546010077,zigzag
23.13426764,90.92421259,fck,0.998798013,zigzag
23.13449152,89.2541681,fck,0.745476305,zigzag
23.13579705,89.28655079,fck,0.953171074,zigzag
23.13661421,91.12262862,fck,0.860941827,zigzag
23.13747615,89.29597991,fck,0.520245135,zigzag
23.13762167,91.12154961,fck,0.999223948,zigzag
23.13814357,91.48310525,fck,0.978811324,zigzag
23.13960999,89.17347499,fck,0.554372251,zigzag
23.1405796,90.88421549,fck,0.49058041,fck
23.14068035,89.09356662,fck,0.507423639,zigzag
23.14069154,90.89191573,fck,0.836305618,zigzag
23.14316111,89.36178752,fck,0.843250155,zigzag
23.14509767,90.92247145,fck,0.988061428,zigzag
23.14595525,90.95533235,fck,1.16E-05,fck
23.14610077,89.51248169,fck,0.540018201,zigzag
23.14648137,89.31438446,fck,0.995079756,zigzag
23.14651495,90.67562239,fck,0.999999881,zigzag
23.14902919,90.86251259,fck,0.999331772,zigzag
23.15084936,90.19028664,fck,0.313692957,fck
23.15271876,89.49980327,fck,0.873634756,zigzag
23.1531956,91.23404912,fck,0.574868619,zigzag
23.15447172,90.73639052,fck,0.000107043,fck
23.15460605,91.32651329,fck,1,zigzag
23.15470884,90.23833956,fck,0.98077786,zigzag
23.15542525,90.2387074,fck,0.995769739,zigzag
23.15578806,89.51858793,fck,0.541442811,zigzag
23.15665,91.46787643,fck,0.999788702,zigzag
23.15670597,89.23786027,fck,0.999706924,zigzag
23.15672836,89.52660697,fck,0.785510361,zigzag
23.15712015,89.61843354,fck,0.984301805,zigzag
23.1574112,91.18496622,fck,0.999952674,zigzag
23.15742239,89.55192702,fck,0.993892193,zigzag
23.15763048,90.23740768,fck,0.999976873,zigzag
23.15829092,91.45143373,fck,0.856797576,zigzag
23.15829092,91.45289285,fck,0.586718678,zigzag
23.15836928,91.44223758,fck,0.977303922,zigzag
23.15886182,89.33905465,fck,0.991801202,zigzag
23.15990286,89.33991296,fck,0.575411618,zigzag
23.16008197,90.23664747,fck,0.999999762,zigzag
23.16104,89.51998574,fck,0.999997139,zigzag
23.16140941,90.98274912,fck,0.998815298,zigzag
23.16392982,90.23603439,fck,0.832116961,zigzag
23.16463978,89.71175602,fck,0.517635882,zigzag
23.16586638,89.04145513,fck,0.450842887,fck
23.16604549,90.95181329,fck,0.98628366,zigzag
23.16611265,92.1901662,fck,0.182669967,fck
23.16629176,90.75244086,fck,0.999610484,zigzag
23.16660519,89.09421648,fck,0.148387,fck
23.16682907,90.23524965,fck,0.021715119,fck
23.16757907,90.83221435,fck,2.19E-08,fck
23.16918622,91.46194185,fck,1,zigzag
23.1693989,91.2954058,fck,0.999741733,zigzag
23.17091157,90.18708637,fck,0.986787438,zigzag
23.17135933,90.18654687,fck,0.996089935,zigzag
23.17150973,89.61106437,fck,0.550619245,zigzag
23.17185675,90.74231284,fck,1.23E-07,fck
23.17249481,89.61187363,fck,0.51083082,zigzag
23.17311679,90.18243926,fck,0.991848469,zigzag
23.17342529,90.85563387,fck,0.565605402,zigzag
23.17391156,91.42794064,fck,0.999994278,zigzag
23.17413544,90.83024025,fck,0.018373232,fck
23.17426484,90.85357393,fck,0.989384949,zigzag
23.17439291,89.52401978,fck,0.858501256,zigzag
23.17453843,90.94990049,fck,0.999987841,zigzag
23.17456082,90.23540905,fck,0.287062943,fck
23.17498619,89.65389388,fck,0.502692997,zigzag
23.17517649,89.65122087,fck,0.517925322,zigzag
23.17610066,90.74010576,fck,0.005539642,fck
23.17668275,91.45677975,fck,0.999999762,zigzag
23.17673872,91.45870481,fck,1,zigzag
23.17726095,90.82845006,fck,0.000748599,fck
23.177332,90.85543768,fck,0.000645115,fck
23.17754469,90.23307936,fck,0.999983191,zigzag
23.17850239,89.64117868,fck,0.6201967,zigzag
23.17851359,89.40608842,fck,0.55999428,zigzag
23.17854717,90.34864425,fck,0.993688285,zigzag
23.17862752,90.23788588,fck,0.393714845,fck
23.17928706,90.82759176,fck,0.000126573,fck
23.17934194,90.34746715,fck,0.660967052,zigzag
23.17938672,90.35079002,fck,0.999748647,zigzag
23.17992403,90.34772464,fck,0.618384123,zigzag
23.17994642,91.21459007,fck,0.999973059,zigzag
23.18019468,90.2359363,fck,0.000408551,fck
23.1805397,92.18821662,fck,0.701452911,zigzag
23.18106691,90.82695416,fck,0.00256358,fck
23.18184437,90.33780506,fck,0.578710914,zigzag
23.18200811,90.23891585,fck,0.477086812,fck
23.18237049,89.38852991,fck,0.556960166,zigzag
23.18251094,90.82588741,fck,3.44E-06,fck
23.18290781,90.57781219,fck,0.679436088,zigzag
23.18357437,91.23507908,fck,0.888635218,zigzag
23.18392139,89.59133557,fck,0.997257411,zigzag
23.18394377,89.31280272,fck,0.990931511,zigzag
23.18424601,89.59442547,fck,0.081857324,fck
23.18450348,89.36556407,fck,0.983858407,zigzag
23.18459303,90.82489422,fck,0.988134205,zigzag
23.18460512,90.23824146,fck,0.999998689,zigzag
23.18480571,90.70984432,fck,0.057058286,fck
23.18496243,91.22671672,fck,1,zigzag
23.18532154,90.24038723,fck,0.997928619,zigzag
23.18535422,91.00994519,fck,0.388393313,fck
23.18552213,90.94311987,fck,0.540490687,zigzag
23.18617745,90.82395008,fck,0.55375737,zigzag
23.18617745,90.94876017,fck,0.721930623,zigzag
23.18656925,90.2042893,fck,0.316170901,fck
23.18731924,90.20311219,fck,4.64E-05,fck
23.1874088,90.20786966,fck,0.98096472,zigzag
23.1876387,90.24129458,fck,0.577097178,zigzag
23.18798571,90.2424349,fck,0.999354661,zigzag
23.18907153,89.37929698,fck,0.518193424,zigzag
23.18907153,90.23957797,fck,0.988419533,zigzag
23.18934019,89.65722901,fck,0.161921114,fck
23.18946332,89.36956133,fck,0.519922972,zigzag
23.18965362,89.34796878,fck,0.905710876,zigzag
23.19045437,90.20930426,fck,0.99728322,zigzag
23.19179766,90.98014968,fck,0.873485208,zigzag
23.19214467,90.97802843,fck,0.905881643,zigzag
23.19217887,90.25202342,fck,0.999295235,zigzag
23.19231258,90.81900869,fck,0.254302561,fck
23.19233497,89.05532292,fck,0.732842505,zigzag
23.19273795,89.05521256,fck,0.848313272,zigzag
23.19291706,90.38004603,fck,0.382695615,fck
23.19306258,90.21030971,fck,0.996115804,zigzag
23.19372895,89.67313221,fck,0.501553953,zigzag
23.19372895,89.68003545,fck,0.530843377,zigzag
23.19377373,90.9400177,fck,0.995337963,zigzag
23.19427215,90.25246484,fck,0.610626638,zigzag
23.19429985,90.81797872,fck,0.147900075,fck
23.19434463,89.68005998,fck,0.580621839,zigzag
23.19491552,90.16377721,fck,1.05E-06,fck
23.19503865,90.94007901,fck,0.992729604,zigzag
23.19512332,90.2115236,fck,0.099709898,fck
23.19648899,90.21209989,fck,0.642458737,zigzag
23.1966117,90.25177819,fck,0.999737442,zigzag
23.19693632,90.77538218,fck,1,zigzag
23.19783184,90.31458173,fck,0.999946594,zigzag
23.19940484,90.06868907,fck,0.99983561,zigzag
23.19962872,92.06687655,fck,0.284315377,fck
23.19998693,90.67296164,fck,0.005703195,fck
23.20034514,90.66951615,fck,0.631269455,zigzag
23.20061379,92.06681524,fck,0.565458059,zigzag
23.20080988,90.21342414,fck,8.27E-07,fck
23.20101137,90.81293923,fck,0.471281081,fck
23.20166062,90.21354675,fck,4.30E-06,fck
23.2018957,90.81144333,fck,0.188407212,fck
23.20217578,90.95555305,fck,0.397283405,fck
23.20381561,90.93367849,fck,0.928798318,zigzag
23.2040283,90.67531586,fck,0.999997735,zigzag
23.2041907,90.95370156,fck,0.893485069,zigzag
23.20438651,90.80824307,fck,0.994588137,zigzag
23.20472233,90.66339765,fck,0.000209738,fck
23.2047783,89.36063494,fck,0.86867398,zigzag
23.20489024,90.80522673,fck,0.499642521,fck
23.20496859,90.93511309,fck,0.99723047,zigzag
23.20527083,91.13002232,fck,0.75412941,zigzag
23.20572428,90.95035417,fck,0.885725677,zigzag
23.20574098,91.12894331,fck,0.63660872,zigzag
23.2058865,91.130476,fck,0.562743485,zigzag
23.20611607,91.27929415,fck,0.900023222,zigzag
23.20621682,91.2826538,fck,0.999999642,zigzag
23.20638473,90.80341203,fck,0.920687258,zigzag
23.20664219,90.95291682,fck,0.70663929,zigzag
23.20790712,90.92417581,fck,0.955252409,zigzag
23.20823174,90.70864269,fck,0.944615424,zigzag
23.2087747,90.21644047,fck,0.942264974,zigzag
23.20889783,89.6590192,fck,0.324463576,fck
23.20947992,90.71176938,fck,0.0007141,fck
23.20968141,89.56928934,fck,0.172814921,fck
23.21017395,91.1920166,fck,0.618007779,zigzag
23.21075604,90.6997776,fck,0.919973612,zigzag
23.2113773,90.8874648,fck,0.979569972,zigzag
23.21184745,91.24510901,fck,0.782097757,zigzag
23.21214969,89.6672712,fck,0.025475375,fck
23.21228402,90.67367281,fck,0.038120274,fck
23.21282133,90.98271234,fck,0.864353359,zigzag
23.21415897,90.95036643,fck,0.900568187,zigzag
23.21475225,91.31832259,fck,0.999995112,zigzag
23.21490896,90.79766137,fck,0.217621922,fck
23.21553583,90.85559709,fck,0.974157214,zigzag
23.21581568,89.20540401,fck,0.710744798,zigzag
23.21648163,91.26717976,fck,1,zigzag
23.21655998,91.2853636,fck,0.816277802,zigzag
23.21879304,90.90902056,fck,0.986801386,zigzag
23.21884901,90.80048152,fck,0.51240325,zigzag
23.21908409,90.85240909,fck,0.993983805,zigzag
23.22100367,89.15936197,fck,0.35223791,fck
23.22109322,90.47128405,fck,0.983042002,zigzag
23.22151859,90.33580644,fck,0.615960538,zigzag
23.2222574,90.33908026,fck,0.996825814,zigzag
23.22238053,89.15775571,fck,0.363536417,fck
23.2233768,89.99028887,fck,0.490729928,fck
23.22400902,90.73360715,fck,0.992255807,zigzag
23.22403672,90.85378238,fck,0.04709452,fck
23.2240426,90.91247831,fck,0.997689009,zigzag
23.22476433,90.85602624,fck,0.999999642,zigzag
23.22528514,90.77874184,fck,1,zigzag
23.22563215,92.07419668,fck,1.41E-05,fck
23.225912,90.73214803,fck,0.005370003,fck
23.22605164,90.72649547,fck,1,zigzag
23.22647701,89.99644416,fck,0.402632892,fck
23.22664492,89.72113609,fck,0.528345764,zigzag
23.22666731,92.07244328,fck,1.11E-06,fck
23.22728298,90.85614885,fck,0.929655313,zigzag
23.22812253,91.29166603,fck,0.974173367,zigzag
23.23034421,90.69338935,fck,0.998951554,zigzag
23.23160315,90.0371279,fck,0.912916303,zigzag
23.23163673,90.72000912,fck,0.580615163,zigzag
23.23175384,90.34105437,fck,0.824685693,zigzag
23.23200614,90.70569992,fck,0.984638393,zigzag
23.23264419,90.88616507,fck,0.999999762,zigzag
23.23350613,89.13501058,fck,0.610258222,zigzag
23.23419413,89.34344428,fck,0.498255521,fck
23.23441801,90.71696826,fck,0.994095206,zigzag
23.23488816,90.34268515,fck,0.998050213,zigzag
23.2382179,90.72000912,fck,0.382019728,fck
23.2391073,90.72653225,fck,0.53400439,zigzag
23.24155262,91.28802436,fck,7.00E-06,fck
23.24163097,91.2854617,fck,0.994372249,zigzag
23.24174291,91.29235267,fck,0.00040045,fck
23.24238097,90.3490121,fck,0.974615693,zigzag
23.24252028,90.83548818,fck,0.5563851,zigzag
23.24339963,90.34795761,fck,0.668073535,zigzag
23.24344441,90.35364695,fck,0.999958515,zigzag
23.24348918,91.28869874,fck,0.999988794,zigzag
23.24387475,90.83682469,fck,0.164241523,fck
23.24500535,89.75557872,fck,0.533450961,zigzag
23.246024,90.87992396,fck,0.555994391,zigzag
23.2472043,89.0222781,fck,0.510652244,zigzag
23.24723788,90.48234394,fck,0.999449551,zigzag
23.24821176,92.08356448,fck,0.000198031,fck
23.24832858,90.34463473,fck,0.633929968,zigzag
23.2492353,91.21013914,fck,0.724031568,zigzag
23.25092559,91.31013189,fck,0.997838557,zigzag
23.25094798,90.34329823,fck,0.975287616,zigzag
23.25174759,91.0407584,fck,0.900510728,zigzag
23.2519043,90.48230716,fck,0.999602616,zigzag
23.25291176,89.09996714,fck,0.94783926,zigzag
23.25343788,90.9036868,fck,0.977629423,zigzag
23.25370654,91.17698397,fck,0.999941707,zigzag
23.2539464,91.28928729,fck,1,zigzag
23.25432699,91.20872906,fck,0.991778791,zigzag
23.25472998,91.29379954,fck,0.999997735,zigzag
23.25860134,90.20050049,fck,0.996051729,zigzag
23.25890357,91.30376816,fck,1,zigzag
23.25951924,91.91744532,fck,0.29069674,fck
23.25963118,90.19889423,fck,0.999958277,zigzag
23.26032521,90.98158428,fck,0.998604,zigzag
23.26101924,91.91634178,fck,0.520801425,zigzag
23.2617403,91.10386848,fck,0.727404296,zigzag
23.2619194,91.30151204,fck,0.999991894,zigzag
23.26200896,90.20534379,fck,0.999966383,zigzag
23.26206493,90.20794323,fck,0.999996781,zigzag
23.26241194,89.03864724,fck,0.585340619,zigzag
23.26245672,91.10354968,fck,0.724499941,zigzag
23.26293806,88.9099993,fck,0.703187048,zigzag
23.26368806,89.16285651,fck,0.689406812,zigzag
23.26530459,91.06996536,fck,0.915892601,zigzag
23.26749197,89.50991903,fck,0.319092512,fck
23.2687457,90.23171834,fck,0.709802032,zigzag
23.27000392,91.2763146,fck,1,zigzag
23.27197852,90.86560249,fck,0.99372077,zigzag
23.27205687,91.3048717,fck,0.999893427,zigzag
23.2723927,89.24727712,fck,0.959701419,zigzag
23.27290762,90.24738857,fck,0.999376595,zigzag
23.2735165,88.96474702,fck,0.121800765,fck
23.27362844,88.96284648,fck,0.954521716,zigzag
23.27389269,90.95506259,fck,0.952586353,zigzag
23.27450157,88.96762847,fck,0.921385825,zigzag
23.2746359,90.17130579,fck,0.948797703,zigzag
23.27498291,91.29305158,fck,0.999893904,zigzag
23.27527396,88.96756717,fck,0.966678858,zigzag
23.27593441,88.96762847,fck,0.562510133,zigzag
23.27798726,90.94211442,fck,0.82201308,zigzag
23.2788492,90.38909503,fck,0.501323879,zigzag
23.27896545,91.27681732,fck,0.999991894,zigzag
23.2794244,91.27511297,fck,1,zigzag
23.27950276,91.10552379,fck,0.772185147,zigzag
23.27971545,89.26710401,fck,0.504066408,zigzag
23.28028634,89.75512504,fck,0.511453271,zigzag
23.2807453,89.26758221,fck,0.440983593,fck
23.28082365,89.00441306,fck,0.995893598,zigzag
23.28241746,90.91421945,fck,0.999996185,zigzag
23.28258537,90.34213338,fck,0.989863038,zigzag
23.28351448,90.32598495,fck,0.986341417,zigzag
23.28496271,89.25181389,fck,0.00063976,fck
23.28639555,89.74112238,fck,0.482281744,fck
23.28708254,91.23285975,fck,0.999999881,zigzag
23.28711613,91.06439863,fck,0.569545448,zigzag
23.28738478,89.17246955,fck,0.998999417,zigzag
23.28960531,89.18375015,fck,0.767626882,zigzag
23.29076949,89.71610887,fck,0.500229418,zigzag
23.29249743,90.39021083,fck,0.713768005,zigzag
23.2927437,89.01797431,fck,0.570962846,zigzag
23.29378876,91.2909426,fck,1,zigzag
23.29407579,89.0180724,fck,0.528583884,zigzag
23.29529996,91.2906238,fck,0.999990463,zigzag
23.29571413,91.29300253,fck,0.99998486,zigzag
23.29574772,90.2704525,fck,0.99992919,zigzag
23.29707258,90.30960355,fck,0.447548717,fck
23.29717333,90.93381337,fck,0.889954686,zigzag
23.29766586,89.83227457,fck,0.461096674,fck
23.29784497,90.92329298,fck,0.999182045,zigzag
23.29867332,89.70528194,fck,0.496569782,fck
23.29925934,91.18759019,fck,0.999994993,zigzag
23.30014366,90.3955446,fck,0.476315737,fck
23.30057291,91.27127511,fck,1,zigzag
23.3017147,91.27345766,fck,0.999903679,zigzag
23.30314753,91.28603799,fck,0.999999881,zigzag
23.30330425,91.2712138,fck,1,zigzag
23.303405,91.27394812,fck,0.999999881,zigzag
23.30365127,90.08988925,fck,0.999190152,zigzag
23.30375584,90.30061585,fck,0.864869475,zigzag
23.30413261,91.13035338,fck,1,zigzag
23.30444987,88.99294853,fck,0.920746565,zigzag
23.30470733,90.30813217,fck,0.562947929,zigzag
23.30475211,91.26578195,fck,0.999716341,zigzag
23.30530061,90.87559564,fck,0.999972105,zigzag
23.30533419,90.29946327,fck,0.788236856,zigzag
23.3058939,91.16576467,fck,1,zigzag
23.30654315,89.25998006,fck,0.582444489,zigzag
23.31131931,88.97503444,fck,0.754706323,zigzag
23.31137528,89.33619772,fck,0.072514564,fck
23.31144244,89.72036362,fck,0.557606637,zigzag
23.31169991,91.07902663,fck,0.999970436,zigzag
23.31247598,90.4192216,fck,0.936074555,zigzag
23.31304687,90.29067176,fck,0.939011216,zigzag
23.3141215,89.42022596,fck,0.773674309,zigzag
23.31472961,89.02400698,fck,0.54809916,zigzag
23.31477439,89.89554405,fck,0.470532179,fck
23.31477439,90.94115802,fck,0.766846597,zigzag
23.31542364,89.02438709,fck,0.551410556,zigzag
23.31544603,90.29423986,fck,0.323492497,fck
23.31617364,90.29444831,fck,0.59624958,zigzag
23.31664379,89.02458327,fck,0.497333825,fck
23.31831528,91.25842503,fck,0.999999762,zigzag
23.31834886,88.97212846,fck,0.467081815,fck
23.31855036,91.28215108,fck,1,zigzag
23.31869588,91.0910184,fck,0.999999166,zigzag
23.32167703,89.23788479,fck,0.510720551,zigzag
23.32341559,89.23386301,fck,0.558047831,zigzag
23.32484067,89.08369609,fck,0.552742004,zigzag
23.32515411,91.14108222,fck,0.468059957,fck
23.32762019,90.28553418,fck,0.993998051,zigzag
23.32769855,90.2481733,fck,0.999873042,zigzag
23.32877317,89.03196471,fck,0.956564665,zigzag
23.32926571,89.1472108,fck,0.604250789,zigzag
23.32988473,91.10607556,fck,0.57091397,zigzag
23.32989592,90.16067505,fck,0.789994419,zigzag
23.3301198,90.21012579,fck,0.00148498,fck
23.33064592,90.81848145,fck,0.746532023,zigzag
23.33292161,88.75794411,fck,0.463009566,fck
23.33390668,90.15008109,fck,3.90E-05,fck
23.33427608,91.01334163,fck,0.463648766,fck
23.33435444,89.68756403,fck,0.441157669,fck
23.33496217,89.77994237,fck,0.480913788,fck
23.33529799,90.35817146,fck,0.994691193,zigzag
23.33571217,90.13805253,fck,7.24E-07,fck
23.3360256,91.10294887,fck,1,zigzag
23.33610396,88.88969421,fck,0.678204358,zigzag
23.33887209,88.92815862,fck,0.834483325,zigzag
23.33943179,89.14325033,fck,0.705638885,zigzag
23.33998345,91.2063258,fck,0.878886163,zigzag
23.34066628,88.78457614,fck,0.530702353,zigzag
23.34168494,88.9339338,fck,0.518787026,zigzag
23.34169613,88.89198712,fck,0.220737606,fck
23.34199837,89.6831131,fck,0.495425045,fck
23.34254999,89.33413778,fck,0.452170789,fck
23.3434567,90.19316809,fck,0.031733222,fck
23.34391566,90.29958589,fck,0.541499019,zigzag
23.34430745,90.20946366,fck,0.351153135,fck
23.34512767,89.52989306,fck,0.509374857,zigzag
23.34548588,91.14598683,fck,0.999836922,zigzag
23.34579931,88.91235352,fck,0.529308975,zigzag
23.34692991,88.91246387,fck,0.726442754,zigzag
23.34857844,89.45658139,fck,0.200587004,fck
23.35058805,89.34220586,fck,0.523657858,zigzag
23.35073066,91.26023974,fck,0.97895354,zigzag
